n_channels,target_speed,raw_power,safe_power_per_channel
8,1.3894513640929502,0.04202124362106247,0.04202124362106247
5,0.8834529688165402,0.04279609103772906,0.04279609103772906
4,0.559028714745778,0.0299484143766582,0.0299484143766582
4,2.301157125178001,0.09695640150250795,0.09695640150250795
7,4.094749322396185,0.13161107869230854,0.13161107869230854
4,2.336179296337006,0.11912377410695088,0.11912377410695088
8,1.5284283422039628,0.02933280668219182,0.02933280668219182
5,1.5357870411986263,0.056179211223046394,0.056179211223046394
6,1.325229955830019,0.04167551267671523,0.04167551267671523
2,2.384286890377453,0.26945247579417253,0.26945247579417253
6,3.495510616521282,0.0915359458442975,0.0915359458442975
7,4.208316155177156,0.13961042336000634,0.13961042336000634
2,2.1223732992735163,0.257117233915192,0.257117233915192
5,4.694685006604371,0.20082791613688397,0.2
3,2.330863096078786,0.1437743267581872,0.1437743267581872
6,4.374946615831943,0.11446621635329637,0.11446621635329637
7,1.3513081935904852,0.038043342800565136,0.038043342800565136
7,1.4757261940742092,0.04189714815241333,0.04189714815241333
3,3.231232686879376,0.265988979857118,0.265988979857118
2,1.50395699202905,0.11371867456502444,0.11371867456502444
7,3.7870652104186533,0.12974556387430625,0.12974556387430625
3,0.5600595681752973,0.043981103781127656,0.043981103781127656
2,4.5690806986626376,0.4678516178255814,0.4678516178255814
4,4.865503670112145,0.22655584876365112,0.22655584876365112
8,2.9636561068914644,0.07284087444186736,0.07284087444186736
6,2.1271575732398453,0.08734142411184417,0.08734142411184417
3,4.829921534614005,0.37333045227081585,0.3333333333333333
5,4.5115362184233865,0.21778959148023241,0.2
3,3.9364132923157475,0.31154633771645673,0.31154633771645673
8,3.0499479132726517,0.08610459517870243,0.08610459517870243
6,4.958988732517714,0.17569014603577382,0.16666666666666666
5,4.632324262595512,0.18850374793386698,0.18850374793386698
5,2.195014086111826,0.10684883156559022,0.10684883156559022
3,4.549042120813629,0.2365776634080009,0.2365776634080009
5,3.5154483989863,0.1632487906406921,0.1632487906406921
5,3.7633607561235984,0.13703780310906497,0.13703780310906497
2,3.9840303899757536,0.47977585647333715,0.47977585647333715
3,2.8700749553189935,0.19140714146783921,0.19140714146783921
3,1.3727234874453176,0.0954073088235656,0.0954073088235656
6,1.0492249765862511,0.03632071618704273,0.03632071618704273
6,2.659208603483364,0.07477514983439963,0.07477514983439963
4,4.617000989027863,0.19289869492098652,0.19289869492098652
4,3.863796505980843,0.18720624831086427,0.18720624831086427
8,4.416939793904155,0.12751896882846514,0.125
4,4.1064462124327274,0.1765454265466019,0.1765454265466019
5,3.2834512561930804,0.12356506822260621,0.12356506822260621
8,4.233382557885745,0.12740277956579307,0.125
7,0.8142875121025361,0.018535431147557294,0.018535431147557294
3,2.0475453811139825,0.10887518125384656,0.10887518125384656
7,3.1171947101123436,0.08214449927519962,0.08214449927519962
4,2.1713229618105867,0.10533888963994141,0.10533888963994141
7,3.676375376572685,0.10852916186944053,0.10852916186944053
2,2.02072478108851,0.23608267576963982,0.23608267576963982
7,3.844780017562235,0.10309878101480674,0.10309878101480674
3,0.6021483242082494,0.03899903437436256,0.03899903437436256
5,4.852584082054425,0.1456908805166203,0.1456908805166203
6,3.41679476846321,0.09153211897441726,0.09153211897441726
5,1.3065799702528975,0.04040161727891356,0.04040161727891356
4,1.1348536909888514,0.0439979502686566,0.0439979502686566
8,4.808624047498568,0.10241347467898976,0.10241347467898976
7,4.800607813249712,0.11738766272417493,0.11738766272417493
6,2.2913399503324214,0.0684666092515485,0.0684666092515485
8,3.723300657349494,0.09050073450426467,0.09050073450426467
2,2.2510964431658893,0.1918598482000757,0.1918598482000757
6,3.6293643799433806,0.13087047859709183,0.13087047859709183
2,3.708215413488657,0.39589101440194885,0.39589101440194885
5,4.4711674542711854,0.14375828374294275,0.14375828374294275
6,2.216863530993117,0.08533184588095379,0.08533184588095379
4,2.112925488222063,0.12734199805813673,0.12734199805813673
3,2.1110882248358127,0.15591054739087865,0.15591054739087865
7,2.56094493052382,0.056953938960598215,0.056953938960598215
7,0.9476406466764713,0.02813482461424172,0.02813482461424172
5,0.6373794213060275,0.027934343727598707,0.027934343727598707
2,1.689801286043513,0.13022976517661577,0.13022976517661577
7,2.006894082607878,0.06354251006629627,0.06354251006629627
7,2.3890939786036953,0.06793064958269912,0.06793064958269912
3,3.5285853468394444,0.2782328182245251,0.2782328182245251
5,4.93617861912909,0.2352133716646862,0.2
3,0.9715678603565969,0.053485140795193925,0.053485140795193925
5,0.9862759129956908,0.03825830324857823,0.03825830324857823
7,3.7200389185850966,0.11808161904861016,0.11808161904861016
7,2.078052736252195,0.05223397319520472,0.05223397319520472
6,4.57164111668617,0.1613320229493893,0.1613320229493893
8,4.82072687101543,0.13746769304337225,0.125
8,4.084140353577651,0.1201808860596416,0.1201808860596416
6,4.154182386919459,0.127262545494192,0.127262545494192
6,4.264570403327879,0.15054962178487877,0.15054962178487877
7,0.99173789980075,0.023785081660378352,0.023785081660378352
5,1.843018432956442,0.06996724064615287,0.06996724064615287
6,4.566753425802345,0.12091468695337874,0.12091468695337874
6,2.719270498498105,0.09777516171042304,0.09777516171042304
3,2.641946314929236,0.20713257059055182,0.20713257059055182
3,4.394286667084526,0.23860370359518202,0.23860370359518202
7,2.7993231254212834,0.09373457717658132,0.09373457717658132
4,3.158798104912689,0.15546434624038152,0.15546434624038152
3,3.3282910119673854,0.17070551806849363,0.17070551806849363
5,3.1653373782626626,0.11238260648272042,0.11238260648272042
7,3.6692558982455674,0.11434136535655431,0.11434136535655431
2,4.242235310783661,0.4663121200289736,0.4663121200289736
7,4.06483989043193,0.11311598142546916,0.11311598142546916
5,3.5637933414205216,0.1386772816166078,0.1386772816166078
5,2.933516031540743,0.09157246946893172,0.09157246946893172
8,3.4100530770270443,0.08062552020669016,0.08062552020669016
2,1.732789741006345,0.21244780508193287,0.21244780508193287
7,1.6833339739503776,0.045897427354967255,0.045897427354967255
5,2.270933319090997,0.1005987114762687,0.1005987114762687
4,1.2804815088984658,0.06974913679980257,0.06974913679980257
5,1.7310258378948211,0.06533774923853387,0.06533774923853387
5,3.448602969793239,0.1583827530072821,0.1583827530072821
2,2.989439761795079,0.28206569008666865,0.28206569008666865
7,2.169085013057129,0.0671077114666636,0.0671077114666636
3,3.2046231121668876,0.17345000334153485,0.17345000334153485
3,3.2993323185286405,0.2063544695510631,0.2063544695510631
2,1.7208414810841206,0.18022758149621634,0.18022758149621634
2,1.6098537891121318,0.13932093845817226,0.13932093845817226
8,2.9188282919753266,0.05641712384375071,0.05641712384375071
6,1.7651223952895438,0.06723621960382858,0.06723621960382858
8,4.916129393358544,0.13437128038826351,0.125
4,4.838481358805671,0.25232062216806755,0.25
8,3.2764605501114397,0.06343895259830766,0.06343895259830766
7,4.187276929689581,0.10907405207292745,0.10907405207292745
7,4.089805240157608,0.10925867154110794,0.10925867154110794
7,3.65695341315042,0.08410798121712196,0.08410798121712196
7,1.3550349391335186,0.03607379665482041,0.03607379665482041
3,4.502151828631357,0.3382539521633548,0.3333333333333333
8,1.241052541740201,0.03508846043848805,0.03508846043848805
4,2.7582650381439255,0.14679288922639103,0.14679288922639103
8,1.8317480138804276,0.03463141203810236,0.03463141203810236
8,0.9859823348948378,0.030061511437660414,0.030061511437660414
4,0.7779124007553182,0.03423302059011503,0.03423302059011503
2,1.118177382939328,0.10421517097570195,0.10421517097570195
2,3.388375914772566,0.39834043113628337,0.39834043113628337
7,3.7807628274369485,0.10708706118750659,0.10708706118750659
7,2.0168215834587446,0.05170564103733437,0.05170564103733437
7,3.8420396785742517,0.12090628111023131,0.12090628111023131
3,3.769561883808276,0.234599480521629,0.234599480521629
4,1.8109728266121916,0.10469527857748523,0.10469527857748523
6,2.7504797065345956,0.11339288836017622,0.11339288836017622
7,0.6788558598429779,0.016783963954280973,0.016783963954280973
8,0.7904839149626142,0.023424023940531613,0.023424023940531613
6,3.189366016260669,0.12196725443289212,0.12196725443289212
6,3.1083042026205328,0.09166008806704894,0.09166008806704894
5,0.610569292836773,0.02161564374704316,0.02161564374704316
3,0.812976462103278,0.058495988348908345,0.058495988348908345
7,4.418028251088144,0.11128616709470392,0.11128616709470392
4,4.716022010453063,0.25853719152450555,0.25
2,2.651855081580356,0.23971314563786106,0.23971314563786106
2,3.344105551162666,0.2673801986827679,0.2673801986827679
5,1.8129031261821362,0.07005884850770153,0.07005884850770153
8,3.232493315914622,0.1008957657800373,0.1008957657800373
7,1.0337929941885764,0.02840211491907485,0.02840211491907485
3,3.2770086224099786,0.24369267097550676,0.24369267097550676
4,4.899868224975418,0.27244698541550805,0.25
3,3.5406035263225757,0.2662559158429581,0.2662559158429581
7,0.5632979464563779,0.013817276619665194,0.013817276619665194
8,3.4209984957761193,0.10572911971657836,0.10572911971657836
2,1.2657843341255228,0.1440902977253509,0.1440902977253509
4,4.005262696661151,0.1524695744198188,0.1524695744198188
3,2.655002240465042,0.1621876768851763,0.1621876768851763
4,1.30423502785653,0.06280117558402404,0.06280117558402404
7,0.862103473100313,0.020555661800249224,0.020555661800249224
8,1.1279146582855346,0.03415235564631014,0.03415235564631014
4,4.902788274493439,0.1972448040171433,0.1972448040171433
3,3.8805472731366657,0.2708941400138992,0.2708941400138992
8,1.780325243484536,0.03539410670214304,0.03539410670214304
3,3.4450078912718505,0.22821950149971318,0.22821950149971318
3,2.262887206251277,0.13502056597868028,0.13502056597868028
4,3.7294810195199477,0.20756041854857257,0.20756041854857257
5,3.0728774932026233,0.12424898821599299,0.12424898821599299
6,4.331499396351525,0.13846006223488744,0.13846006223488744
2,4.540207623866665,0.5614743076678432,0.5
6,3.140332135959739,0.07935419351722703,0.07935419351722703
7,4.649766808581921,0.1567473617898532,0.14285714285714285
6,3.9562813262364864,0.13445585887256184,0.13445585887256184
7,4.897235343634197,0.11150712701704915,0.11150712701704915
3,0.5231427431907163,0.03165407271603223,0.03165407271603223
7,2.217671741718812,0.06435636384808789,0.06435636384808789
4,3.122396115499927,0.13599655714657088,0.13599655714657088
3,1.988240388983706,0.13487478948501494,0.13487478948501494
7,1.8063284728264857,0.0419836706583845,0.0419836706583845
7,2.0337539304778574,0.048025292313442894,0.048025292313442894
6,4.437255148719994,0.11810243631669255,0.11810243631669255
6,1.1443697789585836,0.04695010424541252,0.04695010424541252
8,4.317652305376411,0.08373710446819814,0.08373710446819814
7,1.2016483648429446,0.03458866481758119,0.03458866481758119
4,1.987150943385529,0.10311118594855417,0.10311118594855417
8,2.6811717711390552,0.05759102813788048,0.05759102813788048
5,3.0670502837753975,0.11626111086552299,0.11626111086552299
4,3.376321931562414,0.14814241905287354,0.14814241905287354
5,0.6522711827042404,0.028906039384881805,0.028906039384881805
7,4.072904555973221,0.11981013777936354,0.11981013777936354
5,1.7941373260531026,0.05725222417273871,0.05725222417273871
4,4.92182446294526,0.20706219775998033,0.20706219775998033
7,4.380238774513894,0.11704509342881485,0.11704509342881485
3,1.3627796601924647,0.10266799532444737,0.10266799532444737
4,2.8209237681301147,0.1252993343913704,0.1252993343913704
8,3.6803206578413135,0.10193243778732869,0.10193243778732869
2,4.335497147337246,0.34746897302955904,0.34746897302955904
4,4.661779994259228,0.22866572749285022,0.22866572749285022
4,1.7189550159564446,0.08627198200471295,0.08627198200471295
7,2.486053722857173,0.08579086620046548,0.08579086620046548
4,0.9067674217181529,0.04202114019742126,0.04202114019742126
4,4.142193359990365,0.16221579611665737,0.16221579611665737
2,1.641366020613268,0.13071071820904845,0.13071071820904845
2,1.5250841287988381,0.15704812962670434,0.15704812962670434
8,1.470272637086378,0.032785887843932354,0.032785887843932354
5,0.5926052553235039,0.025877107656294036,0.025877107656294036
6,1.2517376664072697,0.04889257756753736,0.04889257756753736
3,1.8675359903449302,0.12453238636408848,0.12453238636408848
3,2.4248345050696085,0.16352340778572622,0.16352340778572622
6,4.4726385704069935,0.1176001194549355,0.1176001194549355
8,4.408012743152806,0.09998736642652399,0.09998736642652399
2,3.6961549370756805,0.38024132219329343,0.38024132219329343
5,3.671130434273835,0.13188931166228093,0.13188931166228093
6,1.3764682497906726,0.043095885936776844,0.043095885936776844
8,1.0573589253300577,0.030021797681738283,0.030021797681738283
5,4.662493906443826,0.2253753471983591,0.2
4,2.7589370798227617,0.16185754594060076,0.16185754594060076
8,4.95212609755517,0.11113337667497553,0.11113337667497553
3,1.5989355486201429,0.08188176721686359,0.08188176721686359
8,4.485669552916612,0.13221608377260477,0.125
6,3.6192153789081853,0.14111500602249005,0.14111500602249005
2,3.562738319746745,0.38560644198454536,0.38560644198454536
7,0.9491325497991365,0.02484546988284046,0.02484546988284046
2,4.539332378845871,0.3672575886514461,0.3672575886514461
8,4.742771452043482,0.13631610914505587,0.125
6,3.740152800292194,0.10053751224596912,0.10053751224596912
2,3.067537442513283,0.3453281829196851,0.3453281829196851
8,2.0227032347120915,0.0571934341684591,0.0571934341684591
6,2.596155005582892,0.06859341304666829,0.06859341304666829
5,2.2244073071255404,0.06776505850035718,0.06776505850035718
6,4.0277542710536185,0.1440184945445168,0.1440184945445168
7,1.5326939827337744,0.04470524275389602,0.04470524275389602
2,4.129501660890945,0.4504477877783038,0.4504477877783038
3,1.1423735303549032,0.08365056522152796,0.08365056522152796
8,1.1021952899031193,0.02502554892085223,0.02502554892085223
4,4.681442486388621,0.19910993207077368,0.19910993207077368
2,3.1790365861147567,0.29174779464552786,0.29174779464552786
8,2.6079184435741913,0.059061158570540076,0.059061158570540076
2,1.8332780537466087,0.20791093279359862,0.20791093279359862
8,3.736830695656939,0.08733457460706105,0.08733457460706105
8,3.495348526431188,0.08605293303657255,0.08605293303657255
7,0.6821428988235534,0.020626427848053946,0.020626427848053946
6,3.3591547241436803,0.11719646341626111,0.11719646341626111
8,2.043101715592093,0.062430229610677845,0.062430229610677845
5,3.7418033215234052,0.1554702871446677,0.1554702871446677
7,4.709228115779188,0.1440897698210438,0.14285714285714285
2,0.5876217086077677,0.07152525682876827,0.07152525682876827
3,0.7322852802622644,0.05851240442980653,0.05851240442980653
7,4.295080589403497,0.13449642397368686,0.13449642397368686
4,0.6772790628334824,0.038932564341358306,0.038932564341358306
2,1.2836078065577443,0.11440070391105675,0.11440070391105675
2,4.268046952649298,0.44687045180364854,0.44687045180364854
6,3.0908885052070265,0.11830809111821204,0.11830809111821204
6,3.879479513802211,0.09729469224635078,0.09729469224635078
8,4.32250801430602,0.08437696647328524,0.08437696647328524
4,0.9106734309092748,0.04432340626304283,0.04432340626304283
4,1.4181789446962152,0.07395650362286799,0.07395650362286799
6,1.94580477636976,0.08028445225038697,0.08028445225038697
2,2.4628357136687398,0.18749061193819835,0.18749061193819835
8,4.938659674600428,0.11395016993165996,0.11395016993165996
8,1.096112489899993,0.028620021064398274,0.028620021064398274
7,4.066218298817336,0.11412493042069038,0.11412493042069038
3,3.7936614130674724,0.3140965742434962,0.3140965742434962
6,1.288020799459863,0.042559425711039635,0.042559425711039635
5,3.63146429166882,0.1433122454070206,0.1433122454070206
6,1.7302391448613206,0.06449120808831604,0.06449120808831604
8,4.1403460688357105,0.07777815545606805,0.07777815545606805
5,1.6017170910789909,0.07524802623536067,0.07524802623536067
5,1.0865354899698794,0.05030380206900763,0.05030380206900763
2,4.948992417209079,0.47114824582655307,0.47114824582655307
5,3.133747389255726,0.12959792346636825,0.12959792346636825
5,3.4359509852682835,0.12995230039858408,0.12995230039858408
2,2.209782238461872,0.2414422954542668,0.2414422954542668
5,2.0933140129581203,0.07842981204685051,0.07842981204685051
6,0.5280243893343877,0.01883038129615518,0.01883038129615518
4,3.5969867944885063,0.22459048942196175,0.22459048942196175
6,0.5644340305182696,0.022874402894977178,0.022874402894977178
6,4.882321271412636,0.1469104568793932,0.1469104568793932
7,3.734670272408822,0.11167132967534653,0.11167132967534653
3,0.5787121199446089,0.04689773692162413,0.04689773692162413
6,2.7859457440959536,0.11474158996627307,0.11474158996627307
4,4.1680639050105,0.1847226287288903,0.1847226287288903
3,1.22587158166259,0.09125175618742377,0.09125175618742377
4,4.42713612109651,0.1989115708458888,0.1989115708458888
5,4.303680721836541,0.18948693335519454,0.18948693335519454
2,1.6734739803490872,0.1482041600693197,0.1482041600693197
8,3.6480704071472063,0.10928757475714075,0.10928757475714075
8,3.168286503659733,0.0951045879373097,0.0951045879373097
7,3.645783347736978,0.08862903557158001,0.08862903557158001
3,4.8401828063073715,0.3991274358865545,0.3333333333333333
2,3.9836782299876083,0.48661325530268595,0.48661325530268595
